EF_W_ATM_STG_TANKS_CALC3.FACILITY_NAME,EF_W_ATM_STG_TANKS_CALC3.FACILITY_ID,EF_W_ATM_STG_TANKS_CALC3.REPORTING_YEAR,EF_W_ATM_STG_TANKS_CALC3.TABLE_NUM,EF_W_ATM_STG_TANKS_CALC3.TABLE_DESC,EF_W_ATM_STG_TANKS_CALC3.INDUSTRY_SEGMENT,EF_W_ATM_STG_TANKS_CALC3.FRACT_OIL_THROUGHPUT_FLARING,EF_W_ATM_STG_TANKS_CALC3.FRACT_THROUGHPUT_WITH_VAPOR,EF_W_ATM_STG_TANKS_CALC3.ATMOSPHERIC_TANK_COUNT,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITH_SEPS,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITHOUT_SEPS,EF_W_ATM_STG_TANKS_CALC3.TWO_YEAR_DELAY_INDICATOR,EF_W_ATM_STG_TANKS_CALC3.ANNUAL_OIL_THROUGHPUT,EF_W_ATM_STG_TANKS_CALC3.SUB_BASIN_IDENTIFIER,EF_W_ATM_STG_TANKS_CALC3.COUNTY_AND_STATE,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITHOUT_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITH_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.N2O_EMISSIONS_FROM_FLARE
GeoSouthern Energy Corporation,1009848,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.943,.044,182,97,0,No,46123,,,,,,,,,
Urban 220 Gulf Coast Basin (LA  TX),1011652,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.023,0,108,205,0,No,55040,,,,,,,,,
FDL Operating  LLC (Mississippi),1011655,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,211,568,0,No,13720,,,,,,,,,
Holmes Western Oil Corporation,1011673,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,3,0,105,No,19065,,,,,,,,,
Gulfport Energy Appalachian Basin 160-A Eastern Overthrust Region,1011706,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,.073,60,104,0,No,13429,,,,,,,,,
Nadel and Gussman Permian Basin No. 430,1009788,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,194,68,51,No,95921,,,,,,,,,
Trinity River Energy Operating  LLC 220 Gulf Coast Basin,1009609,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,271,271,183,No,117836.9,,,,,,,,,
Amplify Energy Operating LLC 220 Gulf Coast Basin (LA  TX),1009862,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.001,0,290,467,0,No,77436,,,,,,,,,
Jones Energy 360 Anadarko Basin,1009547,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.423,0,870,356,0,No,264027,,,,,,,,,
Comstock Resources  Inc. - Basin 230,1009890,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,112,98,0,No,15738.8,,,,,,,,,
Comstock Resources  Inc. - Basin 260,1009907,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,185,169,0,No,22505.9,,,,,,,,,
Goodrich Petroleum  Basin 220 (Gulf Coast Basin),1010684,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,2,1,0,No,1479.6,,,,,,,,,
Appalachian Basin (Eastern Overthrust Area),1010721,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,972,864,0,No,4484429.8,,,,,,,,,
345 Arkoma Bravo NR,1011963,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,48,366,0,No,14571,,,,,,,,,
Resolute Natural Resources Compnay  LLC 430 Permian Basin,1011735,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.61,.08,17,6,0,No,16765.42,,,,,,,,,
BBX 220 Gulf Coast Basin,1011749,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.973,0,77,30,0,No,30550,,,,,,,,,
Extraction Oil & Gas  Inc.,1011761,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.812,.05,388,488,0,No,207268.76,,,,,,,,,
Encino Operating  L.L.C. - Anadarko Basin,1011839,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.047,0,122,94,1,No,15998,,,,,,,,,
GulfTex Gulf Coast Basin #220,1011847,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,7,6,0,No,1893.05,,,,,,,,,
Indigo Resources LLC,1011848,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,392,400,0,No,124546.9,,,,,,,,,
Jones Energy 345 Arkoma Basin,1009545,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,68,66,0,No,13586,,,,,,,,,
Lime Rock Resources III-A  Williston Basin,1011873,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,107,29,0,No,34228,,,,,,,,,
SRC Energy  Inc.,1011894,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,340,345,0,No,269886.6,,,,,,,,,
Pennsylvania General Energy Company LLC,1008882,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,1419,1419,0,No,92912,,,,,,,,,
Tellus Operating Group  LLC - MS Operations,1008885,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,160,184,0,No,4660.1,,,,,,,,,
Muskegon Development Company,1009436,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,44,11,25,No,28020,,,,,,,,,
Abraxas Petroleum Corp. 395 Williston,1011185,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.416,0,50,50,0,No,39198,,,,,,,,,
Own Resources Operating LLC,1008053,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,2,3,0,No,66.12,,,,,,,,,
Rosewood 540 Denver Basin,1009488,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,277,482,379,No,0,,,,,,,,,
Ursa Resources Group II - 595 - Piceance Basin,1010181,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.992,0,133,400,0,No,277701.32,,,,,,,,,
EXCO Resources  Inc. - Gulf Coast Basin #220,1010945,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.89,0,53,44,0,No,72839.4,,,,,,,,,
Antero Resources - 160 - Appalachian Basin (Utica),1010718,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,4,8,0,No,7051.99697,,,,,,,,,
Trinity River Energy Operating  LLC 420 Fort Worth Syncline,1009441,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,171,171,154,No,28706.49,,,,,,,,,
Foundation Energy Management 595 Piceance Basin,1008323,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.353,0,83,112,3,No,12665,,,,,,,,,
Black Hills Exploration and Production (New Mexico  San Juan Basin Field Facilities),1010224,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,3,3,0,No,1732,,,,,,,,,
EQT Production  LLC - Basin 160A - Appalachian Eastern Overthrust,1010233,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.88,0,242,242,0,No,30432.5,,,,,,,,,
Mission Creek OpCo  LLC - Arkla Basin,1010318,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,318,156,1,No,275776.2,,,,,,,,,
BREITBURN OPERATING LP-BASIN 535,1010157,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,321,151,123,No,42491.22,,,,,,,,,
MAVERICK- BASIN 305 PRODUCTION,1010320,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,29,20,0,No,16412,,,,,,,,,
Oasis Petroleum,1010325,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,187,68,0,No,53222.37,,,,,,,,,
Discovery Natural Resources LLC - 430 Permian Basin,1010294,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.59,0,193,127,0,No,174677,,,,,,,,,
Atlas 415/Strawn Basin - Fort Worth,1010235,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,12,27,0,No,5852.68,,,,,,,,,
CNX Gas Company LLC -160 Appalachian Basin,1008784,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,8,8,0,No,709030.36,,,,,,,,,
Jordan Development Company  LLC,1008066,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.18,0,59,59,0,No,9895,,,,,,,,,
Rex Energy Corporation Appalachian Basin Eastern Overthrust (160A) Operations,1011308,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.32,.578,124,115,0,No,86554.95,,,,,,,,,
Clayton Williams Energy  Inc. - 220 Gulf Coast Basin,1002362,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,193,144,1,No,205588.1,,,,,,,,,
Riviera Resources 260 East Texas Basin Production Segment,1010396,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.012,0,1379,1053,0,No,122870.1063565,,,,,,,,,
American Energy - Permian Basin  LLC,1011394,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,84,42,0,No,30908,,,,,,,,,
Rosetta Resources 430 Permian Basin,1011407,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,83,28,0,No,55035.736,,,,,,,,,
Riviera Resources 220 Gulf Coast Basin Production Segment,1011421,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.061,0,499,188,168,No,143766.28496,,,,,,,,,
EP Energy E&P 430 Permian Basin,1007777,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,15,6,0,No,12336.6186,,,,,,,,,
Crescent Point Energy Corporation Williston Basin (395) Operations,1010521,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,0,0,0,No,0,,,,,,,,,
Petro Harvester Oil & Gas  LLC 395 Williston Basin,1011463,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,178,108,2,No,111842.96,,,,,,,,,
Enervest Operating  L.L.C. 420 Fort Worth Syncline,1009689,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,620,419,0,No,239607.32,,,,,,,,,
Legacy Reserves Basin 430,1011498,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,1275,997,930,No,1279150,,,,,,,,,
SM Energy (Basin 393) Williston Basin,1009793,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.12,0,141,47,0,No,110680,,,,,,,,,
Northwoods Energy (Basin 515) Powder River Basin,1009830,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.32,0,43,7,0,No,19871,,,,,,,,,
SM Energy (Basin 220) South Texas,1009624,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,32,475,0,No,7658065,,,,,,,,,
SM Energy (Basin 430) Permian Basin,1009674,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,109,76,285,No,2218118,,,,,,,,,
Quicksilver Resources  Inc. 535-Green River Basin,1010795,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,0,3,3,0,No,0,,,,,,,,,
MATADOR PRODUCTION COMPANY,1010837,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,14,6,0,No,2607.79,,,,,,,,,
Paxton Resources,1011962,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,7,7,0,No,14576,,,,,,,,,
Badlands Energy  Inc.,1012013,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.333,0,147,144,0,No,75408,,,,,,,,,
Denver Basin - AAPG Province 540,1008202,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.663,.075,2864,8,0,No,2222544.55,,,,,,,,,
Encana Oil & Gas - Wind River Basin,1008208,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],.21,0,108,108,0,No,26728.99,,,,,,,,,
Unit Petroleum 166 Golf Coast,1008242,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],0,.37,191,75,0,No,76522.74,,,,,,,,,
XTO Energy Inc 395 Williston,1008275,2015,Table J.2.i,Wells and separators with oil throughput <10 barrels/day using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],1,0,220,91,0,No,170498.6905,,,,,,,,,
